id,rank,Issue,Article ID,Tag ID,Article Title
662,3,23,st-andrews-and-the-global-networks-of-early-victorian-photography,europe-united-kingdom,Inventing Provinciality: St Andrews and the Global Networks of Early Victorian Photography
662,3,23,st-andrews-and-the-global-networks-of-early-victorian-photography,uk-regions-scotland,Inventing Provinciality: St Andrews and the Global Networks of Early Victorian Photography
662,3,23,st-andrews-and-the-global-networks-of-early-victorian-photography,cities-st-andrews,Inventing Provinciality: St Andrews and the Global Networks of Early Victorian Photography
662,3,23,st-andrews-and-the-global-networks-of-early-victorian-photography,material-medium-and-technique-photography,Inventing Provinciality: St Andrews and the Global Networks of Early Victorian Photography
662,3,23,st-andrews-and-the-global-networks-of-early-victorian-photography,history-british-empire,Inventing Provinciality: St Andrews and the Global Networks of Early Victorian Photography
662,3,23,st-andrews-and-the-global-networks-of-early-victorian-photography,styles-and-movements-victorian,Inventing Provinciality: St Andrews and the Global Networks of Early Victorian Photography
660,4,23,death-and-the-found-object,century-2000–present,"Death and the Found Object: Virginia Woolf, Lucy Skaer, and Becky Beasley"
660,4,23,death-and-the-found-object,europe-united-kingdom,"Death and the Found Object: Virginia Woolf, Lucy Skaer, and Becky Beasley"
660,4,23,death-and-the-found-object,material-medium-and-technique-found-objects,"Death and the Found Object: Virginia Woolf, Lucy Skaer, and Becky Beasley"
660,4,23,death-and-the-found-object,material-medium-and-technique-photography,"Death and the Found Object: Virginia Woolf, Lucy Skaer, and Becky Beasley"
660,4,23,death-and-the-found-object,material-medium-and-technique-sculpture,"Death and the Found Object: Virginia Woolf, Lucy Skaer, and Becky Beasley"
660,4,23,death-and-the-found-object,disciplines-literature,"Death and the Found Object: Virginia Woolf, Lucy Skaer, and Becky Beasley"
660,4,23,death-and-the-found-object,disciplines-material-culture,"Death and the Found Object: Virginia Woolf, Lucy Skaer, and Becky Beasley"
659,5,23,the-black-prince-the-trinity-and-the-art-of-commemoration,century-1300–1399,"The Black Prince, the Trinity, and the Art of Commemoration"
659,5,23,the-black-prince-the-trinity-and-the-art-of-commemoration,europe-united-kingdom,"The Black Prince, the Trinity, and the Art of Commemoration"
659,5,23,the-black-prince-the-trinity-and-the-art-of-commemoration,uk-regions-england,"The Black Prince, the Trinity, and the Art of Commemoration"
659,5,23,the-black-prince-the-trinity-and-the-art-of-commemoration,material-medium-and-technique-sculpture,"The Black Prince, the Trinity, and the Art of Commemoration"
659,5,23,the-black-prince-the-trinity-and-the-art-of-commemoration,material-medium-and-technique-manuscripts,"The Black Prince, the Trinity, and the Art of Commemoration"
659,5,23,the-black-prince-the-trinity-and-the-art-of-commemoration,material-medium-and-technique-architecture,"The Black Prince, the Trinity, and the Art of Commemoration"
659,5,23,the-black-prince-the-trinity-and-the-art-of-commemoration,material-medium-and-technique-paintings,"The Black Prince, the Trinity, and the Art of Commemoration"
659,5,23,the-black-prince-the-trinity-and-the-art-of-commemoration,genres-monuments,"The Black Prince, the Trinity, and the Art of Commemoration"
659,5,23,the-black-prince-the-trinity-and-the-art-of-commemoration,politics-and-economics-british-monarchy-and-aristocracy,"The Black Prince, the Trinity, and the Art of Commemoration"
659,5,23,the-black-prince-the-trinity-and-the-art-of-commemoration,genres-religious-art-and-architecture,"The Black Prince, the Trinity, and the Art of Commemoration"
661,6,23,exit-pursued-by-john-kay-the-staging-of-graphic-satire-in-late-eighteenth-century-edinburgh,century-1700–1799,"Exit, Pursued by John Kay: The Staging of Graphic Satire in Late Eighteenth-Century Edinburgh"
661,6,23,exit-pursued-by-john-kay-the-staging-of-graphic-satire-in-late-eighteenth-century-edinburgh,europe-united-kingdom,"Exit, Pursued by John Kay: The Staging of Graphic Satire in Late Eighteenth-Century Edinburgh"
661,6,23,exit-pursued-by-john-kay-the-staging-of-graphic-satire-in-late-eighteenth-century-edinburgh,uk-regions-scotland,"Exit, Pursued by John Kay: The Staging of Graphic Satire in Late Eighteenth-Century Edinburgh"
661,6,23,exit-pursued-by-john-kay-the-staging-of-graphic-satire-in-late-eighteenth-century-edinburgh,material-medium-and-technique-prints,"Exit, Pursued by John Kay: The Staging of Graphic Satire in Late Eighteenth-Century Edinburgh"
661,6,23,exit-pursued-by-john-kay-the-staging-of-graphic-satire-in-late-eighteenth-century-edinburgh,aesthetics-satire,"Exit, Pursued by John Kay: The Staging of Graphic Satire in Late Eighteenth-Century Edinburgh"
658,7,23,the-artistic-exchange-of-alvin-langdon-coburn-and-h-g-wells,century-1900–1999,Capturing Futurity: The Artistic Exchange of Alvin Langdon Coburn and H. G. Wells
658,7,23,the-artistic-exchange-of-alvin-langdon-coburn-and-h-g-wells,europe-united-kingdom,Capturing Futurity: The Artistic Exchange of Alvin Langdon Coburn and H. G. Wells
658,7,23,the-artistic-exchange-of-alvin-langdon-coburn-and-h-g-wells,north-america-united-states-of-america,Capturing Futurity: The Artistic Exchange of Alvin Langdon Coburn and H. G. Wells
658,7,23,the-artistic-exchange-of-alvin-langdon-coburn-and-h-g-wells,cities-new-york-city,Capturing Futurity: The Artistic Exchange of Alvin Langdon Coburn and H. G. Wells
658,7,23,the-artistic-exchange-of-alvin-langdon-coburn-and-h-g-wells,uk-regions-london,Capturing Futurity: The Artistic Exchange of Alvin Langdon Coburn and H. G. Wells
658,7,23,the-artistic-exchange-of-alvin-langdon-coburn-and-h-g-wells,material-medium-and-technique-photography,Capturing Futurity: The Artistic Exchange of Alvin Langdon Coburn and H. G. Wells
658,7,23,the-artistic-exchange-of-alvin-langdon-coburn-and-h-g-wells,environments-cities,Capturing Futurity: The Artistic Exchange of Alvin Langdon Coburn and H. G. Wells
658,7,23,the-artistic-exchange-of-alvin-langdon-coburn-and-h-g-wells,disciplines-literature,Capturing Futurity: The Artistic Exchange of Alvin Langdon Coburn and H. G. Wells
658,7,23,the-artistic-exchange-of-alvin-langdon-coburn-and-h-g-wells,people-and-identities-mysticism,Capturing Futurity: The Artistic Exchange of Alvin Langdon Coburn and H. G. Wells
658,7,23,the-artistic-exchange-of-alvin-langdon-coburn-and-h-g-wells,genres-science-fiction,Capturing Futurity: The Artistic Exchange of Alvin Langdon Coburn and H. G. Wells
658,7,23,the-artistic-exchange-of-alvin-langdon-coburn-and-h-g-wells,styles-and-movements-modernism,Capturing Futurity: The Artistic Exchange of Alvin Langdon Coburn and H. G. Wells
,,24,,century-1700–1799,Cutting and Pasting: The Print Room at Woodhall Park
,,24,,europe-united-kingdom,Cutting and Pasting: The Print Room at Woodhall Park
,,24,,material-medium-and-technique-collage,Cutting and Pasting: The Print Room at Woodhall Park
,,24,,material-medium-and-technique-prints,Cutting and Pasting: The Print Room at Woodhall Park
,,24,,material-medium-and-technique-interior-decoration,Cutting and Pasting: The Print Room at Woodhall Park
,,24,,places-country-houses,Cutting and Pasting: The Print Room at Woodhall Park
,,24,,audiences-display,Cutting and Pasting: The Print Room at Woodhall Park
,,24,,artistic-practice-artistic-process,Cutting and Pasting: The Print Room at Woodhall Park
,,24,,audiences-collecting,Cutting and Pasting: The Print Room at Woodhall Park
,,24,,styles-and-movements-classicism,Cutting and Pasting: The Print Room at Woodhall Park
,,24,,century-1800–1899,"Do Sleeping Shepherds Dream of 3D-Printed Sheep: John Gibson, Oliver Laric, and Digital Neoclassicism"
,,24,,century-2000–present,"Do Sleeping Shepherds Dream of 3D-Printed Sheep: John Gibson, Oliver Laric, and Digital Neoclassicism"
,,24,,cities-liverpool,"Do Sleeping Shepherds Dream of 3D-Printed Sheep: John Gibson, Oliver Laric, and Digital Neoclassicism"
,,24,,cities-rome,"Do Sleeping Shepherds Dream of 3D-Printed Sheep: John Gibson, Oliver Laric, and Digital Neoclassicism"
,,24,,material-medium-and-technique-digital-art,"Do Sleeping Shepherds Dream of 3D-Printed Sheep: John Gibson, Oliver Laric, and Digital Neoclassicism"
,,24,,material-medium-and-technique-3d-printing,"Do Sleeping Shepherds Dream of 3D-Printed Sheep: John Gibson, Oliver Laric, and Digital Neoclassicism"
,,24,,material-medium-and-technique-sculpture,"Do Sleeping Shepherds Dream of 3D-Printed Sheep: John Gibson, Oliver Laric, and Digital Neoclassicism"
,,24,,aesthetics-copies,"Do Sleeping Shepherds Dream of 3D-Printed Sheep: John Gibson, Oliver Laric, and Digital Neoclassicism"
,,24,,aesthetics-reproduction,"Do Sleeping Shepherds Dream of 3D-Printed Sheep: John Gibson, Oliver Laric, and Digital Neoclassicism"
,,24,,styles-and-movements-classicism,"Do Sleeping Shepherds Dream of 3D-Printed Sheep: John Gibson, Oliver Laric, and Digital Neoclassicism"
,,24,,century-1900–1999,Greenham Common's Archival Webs: Towards a Virtual Feminist Museum
,,24,,century-2000–present,Greenham Common's Archival Webs: Towards a Virtual Feminist Museum
,,24,,uk-regions-england,Greenham Common's Archival Webs: Towards a Virtual Feminist Museum
,,24,,uk-regions-south-east,Greenham Common's Archival Webs: Towards a Virtual Feminist Museum
,,24,,material-medium-and-technique-installation-art,Greenham Common's Archival Webs: Towards a Virtual Feminist Museum
,,24,,material-medium-and-technique-moving-image,Greenham Common's Archival Webs: Towards a Virtual Feminist Museum
,,24,,disciplines-music,Greenham Common's Archival Webs: Towards a Virtual Feminist Museum
,,24,,material-medium-and-technique-paintings,Greenham Common's Archival Webs: Towards a Virtual Feminist Museum
,,24,,material-medium-and-technique-performance,Greenham Common's Archival Webs: Towards a Virtual Feminist Museum
,,24,,material-medium-and-technique-photography,Greenham Common's Archival Webs: Towards a Virtual Feminist Museum
,,24,,material-medium-and-technique-public-art,Greenham Common's Archival Webs: Towards a Virtual Feminist Museum
,,24,,material-medium-and-technique-publications-and-print-ephemera,Greenham Common's Archival Webs: Towards a Virtual Feminist Museum
,,24,,material-medium-and-technique-textiles,Greenham Common's Archival Webs: Towards a Virtual Feminist Museum
,,24,,politics-and-economics-activism-and-protest,Greenham Common's Archival Webs: Towards a Virtual Feminist Museum
,,24,,places-archives,Greenham Common's Archival Webs: Towards a Virtual Feminist Museum
,,24,,artistic-practice-artistic-collaboration,Greenham Common's Archival Webs: Towards a Virtual Feminist Museum
,,24,,artistic-practice-collectives,Greenham Common's Archival Webs: Towards a Virtual Feminist Museum
,,24,,politics-and-economics-conflict-and-war,Greenham Common's Archival Webs: Towards a Virtual Feminist Museum
,,24,,politics-and-economics-feminism,Greenham Common's Archival Webs: Towards a Virtual Feminist Museum
,,24,,politics-and-economics-pacifism,Greenham Common's Archival Webs: Towards a Virtual Feminist Museum
,,24,,century-1800–1899,Is the Painting a Grave? John Everett Millais and the Queer Refusals of Victorian Art
,,24,,europe-united-kingdom,Is the Painting a Grave? John Everett Millais and the Queer Refusals of Victorian Art
,,24,,material-medium-and-technique-paintings,Is the Painting a Grave? John Everett Millais and the Queer Refusals of Victorian Art
,,24,,disciplines-art-criticism,Is the Painting a Grave? John Everett Millais and the Queer Refusals of Victorian Art
,,24,,people-and-identities-christianity,Is the Painting a Grave? John Everett Millais and the Queer Refusals of Victorian Art
,,24,,disciplines-queer-studies,Is the Painting a Grave? John Everett Millais and the Queer Refusals of Victorian Art
,,24,,audiences-reception,Is the Painting a Grave? John Everett Millais and the Queer Refusals of Victorian Art
,,24,,people-and-identities-sexuality,Is the Painting a Grave? John Everett Millais and the Queer Refusals of Victorian Art
,,24,,styles-and-movements-victorian,Is the Painting a Grave? John Everett Millais and the Queer Refusals of Victorian Art
,,24,,styles-and-movements-pre-raphaelitism,Is the Painting a Grave? John Everett Millais and the Queer Refusals of Victorian Art
,,24,,oceania-australia,Monuments Must Fall
,,24,,asia-sri-lanka,Monuments Must Fall
,,24,,north-america-united-states-of-america,Monuments Must Fall
,,24,,africa-south-africa,Monuments Must Fall
,,24,,north-america-canada,Monuments Must Fall
,,24,,europe-ireland,Monuments Must Fall
,,24,,cities-new-york-city,Monuments Must Fall
,,24,,cities-cape-town,Monuments Must Fall
,,24,,cities-dublin,Monuments Must Fall
,,24,,uk-regions-london,Monuments Must Fall
,,24,,cities-delhi,Monuments Must Fall
,,24,,cities-venice,Monuments Must Fall
,,24,,material-medium-and-technique-sculpture,Monuments Must Fall
